                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                 1.2207,                 1.1781,                 1.4088,                  0.815,                0.76586,                0.83136,                 0.5604,                 1.1885,                0.95865,                 1.3656,               0.005248,               0.005248,               0.005248
                    147,                 1.2151,                 1.1749,                 1.4111,                 0.7981,                0.75944,                0.83295,                 0.5598,                 1.1884,                0.95712,                 1.3629,               0.005215,               0.005215,               0.005215
                    148,                 1.2069,                 1.1859,                 1.4056,                0.80098,                0.74966,                0.83136,                0.55915,                 1.1851,                0.96102,                 1.3587,               0.005182,               0.005182,               0.005182
                    149,                 1.2023,                 1.1601,                 1.4031,                 0.8134,                0.78415,                0.84793,                 0.5622,                 1.1867,                0.95067,                 1.3597,               0.005149,               0.005149,               0.005149
                    150,                  1.216,                 1.1568,                 1.4064,                0.81714,                0.77721,                 0.8434,                0.56611,                 1.1841,                0.93531,                 1.3586,               0.005116,               0.005116,               0.005116
                    151,                 1.1986,                 1.1515,                 1.4052,                0.82442,                0.76988,                0.84215,                0.56373,                 1.1857,                0.94199,                 1.3615,               0.005083,               0.005083,               0.005083
                    152,                 1.2072,                 1.1661,                 1.4075,                0.85216,                0.74756,                0.84825,                0.56622,                  1.185,                0.94083,                 1.3595,                0.00505,                0.00505,                0.00505
                    153,                 1.2131,                 1.1679,                 1.4109,                0.83838,                 0.7566,                0.84825,                0.56404,                  1.183,                0.94277,                 1.3581,               0.005017,               0.005017,               0.005017
                    154,                 1.2171,                 1.1622,                  1.413,                0.85016,                0.75034,                0.84876,                0.56559,                 1.1807,                0.93819,                 1.3562,               0.004984,               0.004984,               0.004984
                    155,                 1.1952,                 1.1593,                  1.403,                0.86499,                 0.7449,                0.84928,                0.56519,                 1.1767,                 0.9373,                 1.3532,               0.004951,               0.004951,               0.004951
                    156,                 1.1984,                 1.1432,                 1.3974,                0.83772,                0.74837,                 0.8453,                0.56863,                 1.1777,                0.93581,                 1.3525,               0.004918,               0.004918,               0.004918
                    157,                  1.195,                 1.1354,                 1.3987,                0.85738,                0.73821,                0.84758,                0.56913,                 1.1807,                 0.9369,                 1.3547,               0.004885,               0.004885,               0.004885
                    158,                 1.1924,                 1.1368,                 1.3941,                0.84437,                0.73517,                0.84084,                0.56545,                 1.1787,                0.93585,                 1.3538,               0.004852,               0.004852,               0.004852
                    159,                 1.1965,                  1.137,                  1.392,                0.85241,                0.74834,                0.84125,                0.57019,                 1.1764,                0.93686,                 1.3509,               0.004819,               0.004819,               0.004819
                    160,                 1.1915,                 1.1212,                 1.3856,                0.85008,                0.75208,                0.84701,                 0.5702,                 1.1807,                0.92882,                 1.3495,               0.004786,               0.004786,               0.004786
                    161,                 1.1824,                 1.1182,                 1.3856,                0.86725,                0.73875,                   0.85,                0.57047,                 1.1774,                0.92831,                 1.3481,               0.004753,               0.004753,               0.004753
                    162,                 1.1875,                 1.1211,                 1.3807,                0.84576,                0.72246,                0.83941,                0.57181,                 1.1777,                0.92863,                 1.3459,                0.00472,                0.00472,                0.00472
                    163,                 1.1745,                  1.112,                 1.3836,                0.84143,                 0.7404,                 0.8406,                0.56948,                 1.1796,                0.92755,                 1.3455,               0.004687,               0.004687,               0.004687
                    164,                 1.1861,                 1.1265,                  1.387,                0.85912,                0.75121,                0.85326,                0.57421,                 1.1805,                0.92095,                 1.3462,               0.004654,               0.004654,               0.004654
                    165,                 1.1774,                 1.1121,                 1.3806,                0.83148,                0.77572,                0.85193,                0.57614,                 1.1809,                0.92661,                 1.3472,               0.004621,               0.004621,               0.004621
                    166,                 1.1805,                 1.1153,                 1.3847,                0.85917,                0.75902,                0.85261,                0.57889,                 1.1779,                0.92841,                 1.3445,               0.004588,               0.004588,               0.004588
                    167,                 1.1784,                  1.107,                 1.3841,                0.85941,                0.77486,                0.85713,                0.57639,                 1.1761,                0.92339,                 1.3431,               0.004555,               0.004555,               0.004555
                    168,                 1.1776,                 1.1038,                 1.3776,                  0.852,                 0.7746,                0.85606,                0.57671,                 1.1723,                0.92351,                 1.3402,               0.004522,               0.004522,               0.004522
                    169,                 1.1806,                 1.1196,                 1.3815,                0.85514,                0.77156,                0.85862,                0.57577,                 1.1747,                0.91824,                 1.3396,               0.004489,               0.004489,               0.004489
                    170,                 1.1778,                 1.0928,                 1.3749,                0.87044,                0.75681,                0.86202,                0.57978,                 1.1764,                 0.9212,                 1.3396,               0.004456,               0.004456,               0.004456
                    171,                 1.1743,                 1.1143,                 1.3777,                0.84135,                0.76632,                0.85871,                0.57594,                 1.1733,                0.91663,                 1.3365,               0.004423,               0.004423,               0.004423
                    172,                 1.1736,                 1.0988,                  1.375,                0.81866,                0.79786,                0.85865,                0.57963,                 1.1784,                0.91609,                 1.3407,                0.00439,                0.00439,                0.00439
                    173,                 1.1746,                 1.1011,                 1.3693,                0.80949,                0.79974,                 0.8542,                0.58179,                 1.1765,                0.92159,                 1.3408,               0.004357,               0.004357,               0.004357
                    174,                 1.1884,                 1.1038,                 1.3868,                0.80442,                0.80425,                0.85546,                0.58193,                 1.1779,                0.92184,                 1.3422,               0.004324,               0.004324,               0.004324
                    175,                 1.1662,                 1.0866,                 1.3666,                0.82411,                0.78257,                0.85777,                 0.5821,                   1.18,                0.92405,                  1.345,               0.004291,               0.004291,               0.004291
                    176,                 1.1667,                 1.0913,                 1.3656,                0.83849,                0.77786,                0.85947,                 0.5781,                 1.1774,                0.92244,                  1.341,               0.004258,               0.004258,               0.004258
                    177,                 1.1682,                 1.0852,                 1.3689,                0.82371,                0.78482,                0.85717,                0.58035,                 1.1778,                0.91881,                 1.3395,               0.004225,               0.004225,               0.004225
                    178,                 1.1654,                  1.094,                 1.3696,                0.83669,                0.77386,                0.85745,                0.57999,                 1.1782,                0.91464,                  1.339,               0.004192,               0.004192,               0.004192
                    179,                  1.166,                 1.0812,                 1.3665,                0.83121,                0.77815,                0.85259,                0.58173,                  1.178,                0.91819,                 1.3363,               0.004159,               0.004159,               0.004159
                    180,                 1.1642,                 1.0942,                 1.3729,                 0.8419,                0.78095,                0.85921,                0.58218,                 1.1761,                0.91856,                 1.3351,               0.004126,               0.004126,               0.004126
                    181,                 1.1607,                 1.0856,                 1.3657,                0.84429,                0.79637,                 0.8612,                0.58159,                 1.1761,                0.91682,                 1.3361,               0.004093,               0.004093,               0.004093
                    182,                 1.1697,                 1.0902,                 1.3722,                0.83432,                0.78844,                0.85033,                0.58085,                 1.1792,                0.91169,                 1.3388,                0.00406,                0.00406,                0.00406
                    183,                 1.1556,                 1.0692,                 1.3565,                0.82987,                0.77457,                 0.8516,                0.58188,                 1.1803,                0.91308,                 1.3398,               0.004027,               0.004027,               0.004027
                    184,                 1.1549,                 1.0697,                 1.3598,                0.82837,                0.79436,                0.85334,                0.58365,                 1.1824,                0.91245,                 1.3406,               0.003994,               0.003994,               0.003994
                    185,                 1.1607,                 1.0714,                 1.3616,                0.82346,                0.79068,                0.85097,                0.58199,                 1.1831,                0.91252,                 1.3412,               0.003961,               0.003961,               0.003961
                    186,                 1.1562,                 1.0657,                 1.3566,                 0.8232,                0.78689,                0.84983,                0.58215,                 1.1785,                0.90949,                 1.3372,               0.003928,               0.003928,               0.003928
                    187,                 1.1511,                 1.0729,                 1.3585,                0.81974,                0.78758,                0.84762,                 0.5834,                 1.1799,                0.90903,                 1.3382,               0.003895,               0.003895,               0.003895
                    188,                 1.1586,                 1.0745,                 1.3636,                0.81591,                  0.799,                0.84864,                0.58101,                 1.1816,                 0.9041,                 1.3392,               0.003862,               0.003862,               0.003862
                    189,                  1.147,                  1.061,                 1.3488,                0.82187,                0.79625,                0.84932,                0.58169,                 1.1835,                0.90247,                 1.3398,               0.003829,               0.003829,               0.003829
                    190,                 1.1439,                  1.059,                 1.3519,                0.82653,                0.79775,                0.84814,                0.57872,                 1.1846,                0.89971,                 1.3422,               0.003796,               0.003796,               0.003796
                    191,                 1.1427,                 1.0655,                 1.3484,                0.82905,                0.80114,                0.85583,                0.57783,                 1.1838,                0.89616,                  1.342,               0.003763,               0.003763,               0.003763
                    192,                 1.1489,                 1.0549,                 1.3514,                0.83171,                0.79941,                0.85516,                0.57542,                 1.1848,                0.89584,                 1.3423,                0.00373,                0.00373,                0.00373
                    193,                 1.1408,                  1.041,                 1.3445,                0.82707,                0.78595,                0.84895,                0.57445,                 1.1855,                0.89619,                 1.3431,               0.003697,               0.003697,               0.003697
                    194,                 1.1319,                 1.0435,                 1.3451,                0.83579,                0.78029,                0.85037,                0.57742,                 1.1842,                0.89521,                 1.3419,               0.003664,               0.003664,               0.003664
                    195,                 1.1266,                 1.0485,                  1.343,                0.82872,                0.79663,                 0.8572,                0.58042,                 1.1822,                0.89126,                 1.3409,               0.003631,               0.003631,               0.003631
                    196,                 1.1376,                 1.0473,                 1.3509,                0.81992,                0.80238,                0.85227,                0.57692,                 1.1834,                0.89114,                 1.3426,               0.003598,               0.003598,               0.003598
                    197,                 1.1357,                 1.0624,                 1.3484,                0.82619,                0.80085,                 0.8527,                0.57403,                 1.1831,                0.89203,                  1.341,               0.003565,               0.003565,               0.003565
                    198,                 1.1427,                 1.0449,                 1.3505,                0.82082,                0.79433,                0.85141,                0.57412,                 1.1817,                0.89158,                 1.3398,               0.003532,               0.003532,               0.003532
                    199,                 1.1343,                 1.0502,                 1.3415,                0.82453,                0.79063,                0.85022,                0.57456,                 1.1823,                0.89206,                 1.3399,               0.003499,               0.003499,               0.003499
                    200,                 1.1216,                 1.0177,                 1.3333,                0.82696,                0.78875,                0.85144,                0.57279,                 1.1825,                0.89163,                 1.3395,               0.003466,               0.003466,               0.003466
                    201,                 1.1299,                 1.0372,                  1.341,                0.83661,                0.77598,                0.85117,                 0.5715,                 1.1808,                0.89011,                 1.3376,               0.003433,               0.003433,               0.003433
                    202,                 1.1365,                 1.0413,                 1.3409,                0.85307,                0.76881,                0.85072,                 0.5738,                 1.1801,                0.88833,                 1.3371,                 0.0034,                 0.0034,                 0.0034
                    203,                 1.1295,                 1.0444,                 1.3429,                0.85305,                0.77644,                0.85255,                0.57564,                 1.1797,                0.88824,                 1.3375,               0.003367,               0.003367,               0.003367
                    204,                 1.1239,                 1.0238,                 1.3343,                0.83751,                0.78882,                0.85462,                0.57821,                 1.1787,                0.88687,                 1.3352,               0.003334,               0.003334,               0.003334
                    205,                 1.1203,                 1.0168,                 1.3327,                0.83563,                0.77331,                0.85153,                0.57539,                 1.1797,                0.88361,                 1.3358,               0.003301,               0.003301,               0.003301
                    206,                   1.13,                 1.0254,                 1.3409,                0.83664,                0.77262,                0.85243,                0.57612,                 1.1791,                0.88311,                 1.3371,               0.003268,               0.003268,               0.003268
                    207,                 1.1237,                  1.012,                 1.3312,                0.84116,                0.76817,                0.85408,                0.57814,                 1.1781,                0.88322,                 1.3372,               0.003235,               0.003235,               0.003235
                    208,                 1.1206,                 1.0137,                 1.3264,                0.84475,                0.76926,                 0.8553,                0.57831,                 1.1784,                0.88224,                 1.3377,               0.003202,               0.003202,               0.003202
                    209,                 1.1126,                 1.0166,                  1.324,                0.83408,                0.78445,                0.85548,                0.57806,                 1.1797,                0.88185,                 1.3383,               0.003169,               0.003169,               0.003169
                    210,                  1.113,                 1.0083,                 1.3203,                0.84469,                0.76919,                0.85688,                0.58115,                 1.1773,                 0.8804,                 1.3372,               0.003136,               0.003136,               0.003136
                    211,                 1.1216,                 1.0084,                 1.3324,                0.83725,                0.77886,                0.85828,                0.58345,                 1.1768,                0.88045,                 1.3364,               0.003103,               0.003103,               0.003103
                    212,                 1.1197,                 1.0076,                 1.3298,                0.84257,                0.77099,                0.85814,                0.58199,                 1.1748,                0.87903,                 1.3344,                0.00307,                0.00307,                0.00307
                    213,                 1.1127,                 1.0039,                  1.322,                0.85132,                0.79306,                0.86075,                0.58387,                  1.174,                0.87788,                  1.334,               0.003037,               0.003037,               0.003037
                    214,                 1.0933,                0.98705,                 1.3105,                0.85913,                0.79712,                0.86062,                 0.5809,                 1.1736,                0.87671,                 1.3339,               0.003004,               0.003004,               0.003004
                    215,                 1.1115,                 1.0018,                 1.3242,                0.85425,                0.79651,                0.86136,                0.58159,                 1.1746,                0.87593,                 1.3339,               0.002971,               0.002971,               0.002971
                    216,                  1.112,                0.99319,                 1.3272,                0.85217,                0.80164,                0.86372,                0.58134,                 1.1751,                0.87442,                 1.3351,               0.002938,               0.002938,               0.002938
                    217,                 1.0965,                0.98799,                 1.3151,                0.85247,                0.80134,                0.86326,                0.58269,                 1.1747,                0.87251,                 1.3351,               0.002905,               0.002905,               0.002905
                    218,                 1.1019,                0.98711,                 1.3133,                0.84834,                0.79243,                 0.8532,                0.58317,                 1.1754,                0.87097,                 1.3365,               0.002872,               0.002872,               0.002872
                    219,                 1.1046,                 1.0052,                 1.3214,                 0.8485,                0.79424,                0.85406,                0.58595,                 1.1756,                0.87015,                 1.3364,               0.002839,               0.002839,               0.002839
                    220,                 1.1043,                0.98955,                 1.3208,                0.83975,                0.79518,                0.85459,                0.58808,                 1.1756,                0.86908,                 1.3369,               0.002806,               0.002806,               0.002806
                    221,                 1.1081,                0.98855,                 1.3208,                0.84222,                0.79195,                0.85638,                0.58646,                 1.1755,                0.86829,                 1.3362,               0.002773,               0.002773,               0.002773
                    222,                 1.0965,                0.98289,                  1.316,                0.82854,                0.79551,                0.85481,                0.58459,                 1.1763,                0.86763,                  1.336,                0.00274,                0.00274,                0.00274
                    223,                  1.099,                0.98506,                 1.3162,                0.82908,                0.79624,                0.85424,                0.58389,                 1.1784,                0.86582,                 1.3368,               0.002707,               0.002707,               0.002707
                    224,                 1.1037,                0.98952,                 1.3157,                0.82543,                0.79204,                0.85261,                0.58289,                 1.1783,                0.86609,                 1.3365,               0.002674,               0.002674,               0.002674
                    225,                 1.1046,                0.98294,                 1.3202,                0.82987,                0.79535,                0.85548,                0.58215,                 1.1776,                0.86463,                 1.3361,               0.002641,               0.002641,               0.002641
                    226,                 1.1043,                0.97806,                 1.3103,                0.83405,                 0.7947,                0.85651,                0.58184,                 1.1782,                0.86342,                 1.3373,               0.002608,               0.002608,               0.002608
                    227,                 1.0905,                0.97682,                 1.3102,                0.83278,                0.79954,                0.85525,                0.58247,                 1.1796,                0.86219,                 1.3393,               0.002575,               0.002575,               0.002575
                    228,                 1.1011,                0.98324,                 1.3156,                0.83385,                0.80106,                0.85489,                0.58217,                 1.1788,                0.86327,                 1.3393,               0.002542,               0.002542,               0.002542
                    229,                 1.0955,                0.96908,                 1.3104,                0.83778,                0.80216,                0.85537,                0.58448,                 1.1786,                0.86296,                  1.339,               0.002509,               0.002509,               0.002509
                    230,                 1.0908,                0.97647,                 1.3067,                0.83127,                0.80555,                0.85554,                0.58401,                 1.1795,                0.86431,                 1.3389,               0.002476,               0.002476,               0.002476
                    231,                 1.0953,                0.96225,                 1.3062,                 0.8361,                0.80294,                 0.8565,                0.58274,                   1.18,                 0.8644,                 1.3388,               0.002443,               0.002443,               0.002443
                    232,                 1.0809,                0.97006,                 1.3012,                0.83582,                0.80378,                0.85544,                0.58221,                 1.1804,                0.86416,                 1.3388,                0.00241,                0.00241,                0.00241
                    233,                 1.0966,                 0.9664,                 1.3114,                0.83789,                0.80122,                0.85508,                0.58185,                 1.1809,                0.86565,                 1.3391,               0.002377,               0.002377,               0.002377
                    234,                 1.0922,                0.97657,                  1.306,                0.83532,                0.80107,                0.85485,                0.58111,                 1.1804,                0.86565,                 1.3388,               0.002344,               0.002344,               0.002344
                    235,                 1.0828,                 0.9604,                 1.3006,                0.83534,                 0.8024,                0.85452,                0.58229,                 1.1795,                0.86517,                 1.3378,               0.002311,               0.002311,               0.002311
                    236,                 1.0888,                0.94655,                 1.3012,                0.83517,                0.80148,                0.85525,                0.58154,                 1.1797,                0.86546,                 1.3379,               0.002278,               0.002278,               0.002278
                    237,                  1.083,                0.95013,                  1.303,                0.83677,                0.79911,                0.85499,                0.58196,                 1.1797,                0.86543,                 1.3382,               0.002245,               0.002245,               0.002245
                    238,                 1.0798,                0.95217,                 1.3015,                0.83586,                0.80123,                0.85492,                0.58189,                 1.1796,                0.86553,                 1.3376,               0.002212,               0.002212,               0.002212
                    239,                 1.0962,                0.96407,                 1.3037,                0.83239,                0.80184,                0.85568,                0.58446,                 1.1787,                0.86522,                 1.3367,               0.002179,               0.002179,               0.002179
                    240,                 1.0792,                0.94454,                 1.2983,                0.83228,                0.80054,                0.85605,                 0.5848,                 1.1796,                0.86502,                  1.337,               0.002146,               0.002146,               0.002146
                    241,                 1.0714,                0.95969,                 1.2928,                0.83191,                0.80075,                 0.8554,                0.58497,                 1.1792,                0.86638,                  1.336,               0.002113,               0.002113,               0.002113
                    242,                 1.0749,                0.95396,                 1.2951,                0.83275,                0.80029,                0.85563,                0.58431,                 1.1785,                0.86677,                 1.3358,                0.00208,                0.00208,                0.00208
                    243,                 1.0627,                0.93296,                 1.2877,                0.83781,                0.79904,                0.85476,                0.58406,                  1.179,                0.86639,                 1.3364,               0.002047,               0.002047,               0.002047
                    244,                 1.0745,                0.94553,                 1.2929,                0.83122,                0.80086,                0.85423,                0.58424,                  1.178,                0.86626,                 1.3357,               0.002014,               0.002014,               0.002014
                    245,                 1.0718,                0.94762,                 1.2903,                 0.8343,                0.80031,                0.85479,                0.58432,                 1.1784,                0.86647,                 1.3355,               0.001981,               0.001981,               0.001981
                    246,                 1.0665,                0.94325,                 1.2916,                0.83079,                0.80081,                0.85402,                 0.5852,                  1.178,                0.86582,                 1.3355,               0.001948,               0.001948,               0.001948
                    247,                 1.0587,                0.93621,                 1.2834,                0.83068,                0.80161,                0.85408,                 0.5843,                 1.1773,                0.86797,                 1.3354,               0.001915,               0.001915,               0.001915
                    248,                 1.0711,                0.94104,                 1.2872,                0.83233,                0.80188,                0.85433,                0.58357,                 1.1766,                0.86832,                 1.3348,               0.001882,               0.001882,               0.001882
                    249,                 1.0526,                0.92809,                 1.2852,                0.83047,                0.80155,                0.85515,                0.58449,                  1.176,                0.86792,                 1.3344,               0.001849,               0.001849,               0.001849
                    250,                 1.0627,                0.92826,                 1.2866,                0.83346,                0.80037,                0.85386,                0.58372,                 1.1759,                0.86841,                 1.3342,               0.001816,               0.001816,               0.001816
                    251,                 1.0556,                0.92821,                 1.2853,                0.83259,                0.80178,                0.85487,                0.58529,                 1.1758,                0.86719,                 1.3338,               0.001783,               0.001783,               0.001783
                    252,                 1.0537,                0.92906,                 1.2849,                0.83014,                0.80204,                0.85375,                0.58378,                 1.1765,                0.86661,                  1.335,                0.00175,                0.00175,                0.00175
                    253,                 1.0601,                0.93167,                 1.2845,                 0.8321,                0.80214,                 0.8536,                0.58335,                 1.1766,                0.86758,                 1.3346,               0.001717,               0.001717,               0.001717
                    254,                 1.0609,                0.92329,                 1.2836,                0.82998,                0.78969,                0.84859,                0.58381,                 1.1765,                0.86765,                 1.3351,               0.001684,               0.001684,               0.001684
                    255,                 1.0568,                 0.9316,                 1.2838,                0.83134,                0.79355,                0.84876,                0.58271,                 1.1757,                0.86722,                 1.3349,               0.001651,               0.001651,               0.001651
                    256,                 1.0584,                0.92266,                 1.2807,                0.83066,                0.79394,                0.84909,                0.58303,                 1.1758,                0.86661,                 1.3352,               0.001618,               0.001618,               0.001618
                    257,                 1.0619,                0.92673,                 1.2865,                0.83314,                0.79403,                0.84932,                0.58263,                  1.176,                0.86567,                 1.3352,               0.001585,               0.001585,               0.001585
                    258,                 1.0427,                0.90315,                  1.274,                0.83195,                0.79177,                0.85054,                0.58309,                 1.1757,                0.86556,                 1.3346,               0.001552,               0.001552,               0.001552
                    259,                  1.052,                0.92473,                 1.2742,                0.83318,                0.79196,                0.85032,                0.58336,                 1.1755,                0.86479,                  1.335,               0.001519,               0.001519,               0.001519
                    260,                 1.0465,                0.91994,                 1.2782,                0.83255,                0.80265,                0.85515,                0.58308,                  1.175,                0.86385,                 1.3346,               0.001486,               0.001486,               0.001486
                    261,                 1.0447,                 0.9007,                 1.2709,                0.83192,                0.80036,                0.85542,                0.58386,                 1.1746,                0.86326,                 1.3345,               0.001453,               0.001453,               0.001453
                    262,                 1.0434,                0.90347,                 1.2745,                0.83556,                0.79327,                0.85063,                0.58306,                 1.1749,                0.86237,                 1.3348,                0.00142,                0.00142,                0.00142
                    263,                 1.0475,                0.91485,                 1.2728,                0.83671,                0.79454,                0.85099,                0.58322,                 1.1745,                0.86209,                 1.3348,               0.001387,               0.001387,               0.001387
                    264,                 1.0425,                 0.9013,                 1.2679,                0.83582,                  0.804,                0.85571,                0.58416,                 1.1743,                 0.8614,                 1.3349,               0.001354,               0.001354,               0.001354
                    265,                  1.037,                 0.9016,                 1.2676,                0.83756,                0.79449,                0.85076,                0.58357,                 1.1746,                0.86169,                 1.3352,               0.001321,               0.001321,               0.001321
                    266,                 1.0415,                 0.8942,                 1.2678,                0.83702,                0.79479,                0.85119,                0.58358,                 1.1744,                0.86005,                 1.3359,               0.001288,               0.001288,               0.001288
                    267,                 1.0291,                0.88926,                 1.2687,                0.83669,                0.79457,                0.85143,                0.58415,                 1.1731,                0.86057,                 1.3342,               0.001255,               0.001255,               0.001255
                    268,                 1.0489,                 0.9051,                 1.2715,                0.83637,                0.79302,                0.85115,                0.58408,                 1.1747,                0.86068,                 1.3364,               0.001222,               0.001222,               0.001222
                    269,                 1.0402,                0.90095,                 1.2636,                0.83634,                0.79333,                0.85116,                0.58456,                 1.1739,                0.86147,                 1.3351,               0.001189,               0.001189,               0.001189
                    270,                 1.0321,                0.89089,                 1.2623,                0.83792,                0.79168,                0.85078,                0.58423,                 1.1742,                 0.8613,                 1.3358,               0.001156,               0.001156,               0.001156
